,ll,fsq_id,cat_id,category_name,categories,name,address,city,country,rating,popularity,price
52,"45.50512504,-122.6533681",4bd11653462cb713dfcbd907,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Apex,"1216 SE Division St (at SE 12th St), Portland, OR 97202",Portland,US,8.9,0.9610836083608361,1.0
53,"45.50512504,-122.6533681",5b02496ad8096e002cf7c806,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Deadshot,"2133 SE 11th Ave, Portland, OR 97214",Portland,US,8.7,0.9606960696069607,3.0
54,"45.50512504,-122.6533681",5a669c530457b7595091a303,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}, {'id': 13135, 'name': 'Cuban Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cuban_', 'suffix': '.png'}}]",Palomar,"959 SE Division St, Portland, OR 97214",Portland,US,8.5,0.9539078907890789,3.0
55,"45.50512504,-122.6533681",4ebdacd2be7b04923b74cf22,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",Double Dragon,"1235 SE Division St (at SE 12th Ave), Portland, OR 97202",Portland,US,9.0,0.9427567756775678,1.0
56,"45.50512504,-122.6533681",4f07c201e4b09d21f5e65167,10010,Comedy Club,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}, {'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Funhouse Lounge,"2432 SE 11th Ave (Division), Portland, OR 97214",Portland,US,7.0,0.9249299929992999,2.0
57,"45.50512504,-122.6533681",5f356a24a60eae6e9e3ecb14,13007,Beer Garden,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",Paulie’s Patio,"2415 SE 11th Ave (Division), Portland, OR 97214",Portland,US,,0.8783628362836283,1.0
58,"45.50512504,-122.6533681",571edc2b498e0bc858e95a31,13035,Coffee Shop,"[{'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}]",Best Friend Juice & Espresso,"1121 SE Division St, Portland, OR 97202",Portland,US,,0.6494649464946495,1.0
59,"45.50356665,-122.6395279",40b13b00f964a520e3f51ee3,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Reel M Inn,"2430 SE Division St (at SE 24th Ave), Portland, OR 97202",Portland,US,8.2,0.9684968496849685,1.0
60,"45.50356665,-122.6395279",5de94aa162d91d00073ea37a,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}, {'id': 13343, 'name': 'South American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Mestizo,"2910 SE Division St (SE 29th), Portland, OR 97202",Portland,US,7.5,0.9639338933893389,2.0
61,"45.50356665,-122.6395279",5306d491498edb3a51054675,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Double Barrel Tavern,"2002 SE Division St, Portland, OR 97202",Portland,US,6.9,0.963008800880088,2.0
62,"45.50356665,-122.6395279",51f0783d498efb97009377e2,17058,Beer Store,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 17076, 'name': 'Liquor Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}}]",Imperial Bottle Shop & Taproom,"3090 SE Division St (at SE 31st Ave), Portland, OR 97202",Portland,US,8.6,0.9579582958295829,2.0
63,"45.50356665,-122.6395279",62b6240924f374243b9d6258,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Great Notion Brewing Divison,"2105 SE Division St, Portland, OR 97202",Portland,US,,0.9496574657465746,2.0
64,"45.50356665,-122.6395279",5cda182b429bfc0025df62f8,13012,Hookah Bar,"[{'id': 13012, 'name': 'Hookah Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_', 'suffix': '.png'}}]",007 Hookah Lounge,"2524 SE Division St, Portland, OR 97202",Portland,US,5.9,0.9283553355335533,1.0
65,"45.50356665,-122.6395279",5b4baa889e3b65002c59383c,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Bar Norman,"2615 SE Clinton St (SE 26th Ave), Portland, OR 97202",Portland,US,7.1,0.9226047604760476,2.0
66,"45.50356665,-122.6395279",40b13b00f964a52062f51ee3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Clinton Street Pub,"2516 SE Clinton St (at SE 26th Ave), Portland, OR 97202",Portland,US,6.6,0.8391214121412142,1.0
67,"45.50356665,-122.6395279",5726c49dcd10f800511ab8e5,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Loon,"2865 SE Division St (SE 28th Pl), Portland, OR 97202",Portland,US,,0.7526377637763776,2.0
68,"45.50356665,-122.6395279",b5a31f8a1df74f88def400e5,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Bow & Arrow,"2615 SE Clinton St, Portland, OR 97202",Portland,US,,,
69,"45.51623176,-122.6360679",4283ee00f964a520de221fe3,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Vern,"2622 SE Belmont St (at SE 27th Ave), Portland, OR 97214",Portland,US,7.5,0.9816981698169817,1.0
70,"45.51623176,-122.6360679",52350fdf11d2754114b2fdef,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",The Nest Lounge,"2715 SE Belmont St, Portland, OR 97214",Portland,US,7.9,0.9747974797479748,2.0
71,"45.51623176,-122.6360679",4e2f5f2f8877341a515250eb,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}]",Sweet Hereafter,"3326 SE Belmont St (btw SE 33rd & SE 34th Ave), Portland, OR 97214",Portland,US,8.6,0.9670342034203421,2.0
72,"45.51623176,-122.6360679",40c8f600f964a52001011fe3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Goodfoot Pub & Lounge,"2845 SE Stark St (at SE 29th Ave), Portland, OR 97214",Portland,US,7.6,0.9666466646664666,1.0
73,"45.51623176,-122.6360679",62c79bc5cf895a72710f4f67,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Old Pal,"3350 SE Morrison St (34th Ave.), Portland, OR 97214",Portland,US,,0.9639213921392139,2.0
74,"45.51623176,-122.6360679",40b13b00f964a52060f51ee3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",Claudia's Original Sports Pub & Grill,"3006 SE Hawthorne Blvd, Portland, OR 97214",Portland,US,5.8,0.9553580358035804,1.0
75,"45.51623176,-122.6360679",4b97e5edf964a520a11d35e3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Bare Bones Cafe & Bar,"2908 SE Belmont St (SE 29th Avenue), Portland, OR 97214",Portland,US,7.5,0.9471822182218221,1.0
76,"45.51623176,-122.6360679",6080b3a30cccc51c8d5985df,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",The Midnight Society,"3341 SE Belmont St, Portland, OR 97214",Portland,US,,0.9448694869486949,3.0
77,"45.51623176,-122.6360679",61349b8b9ad044375f3e59b6,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",EarthLab Libations,"2623 SE Belmont St (SE 27th), Portland, OR 97214",Portland,US,,0.9425317531753176,1.0
78,"45.51623176,-122.6360679",61b544242ae42642d69af2e3,13007,Beer Garden,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",The Study by ForeLand Beer,"2511 SE Belmont St (SE 25th Ave), Portland, OR 97214",Portland,US,,0.9369061906190619,1.0
79,"45.51147657,-122.6662856",4c7465e12db5236ad955ba79,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Bunk Bar,"1028 SE Water Ave (at SE Taylor), Portland, OR 97214",Portland,US,8.4,0.9416441644164416,2.0
80,"45.51147657,-122.6662856",4b25e791f964a520677724e3,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13387, 'name': 'Winery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Lemma Wine Co.,"120 SE Market St, Portland, OR 97214",Portland,US,,0.8425842584258426,2.0
81,"45.51844688,-122.651685",59402e6c8194fc347a820e62,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Schilling Cider House Portland,"930 SE 10th Ave, Portland, OR 97214",Portland,US,8.7,0.9836733673367337,2.0
82,"45.51844688,-122.651685",5e5ac9817af9bb00086b502f,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",The Golden Cat Beer Venue,"722 SE 10th Ave, Portland, OR 97214",Portland,US,,0.9822232223222322,1.0
83,"45.51844688,-122.651685",60a0708b268db62b4e521b89,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Neighbors Tap Room,"1306 E Burnside St (at SE 13th Ave), Portland, OR 97214",Portland,US,,0.9798729872987298,
84,"45.51844688,-122.651685",60f1196570addb7f314471b4,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Jackie’s,"930 SE Sandy Blvd (SE 10th Ave), Portland, OR 97214",Portland,US,,0.9735473547354736,2.0
85,"45.51844688,-122.651685",40fb0f00f964a520f70a1fe3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Basement Pub,"1028 SE 12th Ave (at SE Taylor St), Portland, OR 97214",Portland,US,6.8,0.9732973297329733,1.0
86,"45.51844688,-122.651685",4842f4c8f964a52047501fe3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}]",Hungry Tiger Too,"207 SE 12th Ave (at SE Ash St), Portland, OR 97214",Portland,US,7.6,0.9690719071907191,2.0
87,"45.51844688,-122.651685",49c1741cf964a520aa551fe3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Roadside Attraction,"1000 SE 12th Ave (Yamhill), Portland, OR 97214",Portland,US,7.8,0.9678842884288429,1.0
88,"45.51844688,-122.651685",47f8f9c3f964a520cb4e1fe3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Rogue Eastside Pub & Pilot Brewery,"928 SE 9th Ave (at SE Belmont St), Portland, OR 97214",Portland,US,7.6,0.9678467846784679,2.0
89,"45.51844688,-122.651685",57021a09498eec84ef1534b0,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",The Roof Deck at Revolution Hall,"1300 SE Stark St, Portland, OR 97214",Portland,US,8.1,0.9672967296729673,2.0
90,"45.51844688,-122.651685",4293c000f964a52035241fe3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Crush,"1400 SE Morrison St (at 14th Ave.), Portland, OR 97214",Portland,US,7.3,0.9648964896489649,2.0
91,"45.51515295,-122.665776",5d588694801516000893a38f,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13050, 'name': 'Distillery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Westward Whiskey,"65 SE Washington St, Portland, OR 97214",Portland,US,,0.9816731673167317,3.0
92,"45.51515295,-122.665776",5c8764e65a2c91002cc712af,10039,Music Venue,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Lulu,"726 SE Grand Ave (SE Morrison St), Portland, OR 97214",Portland,US,,0.955045504550455,3.0
93,"45.51515295,-122.665776",4c7465e12db5236ad955ba79,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Bunk Bar,"1028 SE Water Ave (at SE Taylor), Portland, OR 97214",Portland,US,8.4,0.9416441644164416,2.0
94,"45.51515295,-122.665776",62eb0e72302ea9528b08c90e,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Swan Dive,"727 SE Grand Ave (SE Morrison St), Portland, OR 97214",Portland,US,,0.9037653765376538,2.0
95,"45.51515295,-122.665776",54db3e38498ea2645926321d,13059,Juice Bar,"[{'id': 13059, 'name': 'Juice Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/juicebar_', 'suffix': '.png'}}]",Kure Juice Bar,"77 SE Yamhill St, Portland, OR 97214",Portland,US,8.5,0.8942519251925193,1.0
96,"45.51515295,-122.665776",4df6ce1345dd222116c7be30,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Dig A Pony,"736 SE Grand Ave (at SE Morrison St), Portland, OR 97214",Portland,US,6.6,0.8941769176917692,2.0
97,"45.51515295,-122.665776",635dfd4e6909d10f2b297b32,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Lollipop Shoppe,"736 SE Grand Ave (SE Morrison St), Portland, OR 97214",Portland,US,,0.8818506850685068,2.0
98,"45.51515295,-122.665776",4ec5ee9a7ee537da7cbc9a88,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Ambonnay,"107 SE Washington St, Portland, OR 97214",Portland,US,8.1,0.3831883188318832,2.0
