,lat,business_id,category_name,name,address,city,state,country,transactions,reviews,rating,price_scale,price,distance_4rm_bike
130,-122.6533681,26O0Y35Y4uqBUKsTxZ8JzQ,Breweries,Ground Breaker Brewing,"['2030 SE 7th Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",252,4.0,2,$$,520
131,-122.6533681,_DDE8D-BCzRiQDcuSvucJw,Beer Bar,Chuckanut Brewery - P.Nut Beerhall,"['920 SE Caruthers St', 'Portland, OR 97214']",Portland,OR,US,[],13,4.5,2,$$,248
132,-122.6533681,jhaxQuv2unJnV-tS5wNyHg,Diners,Original Hotcake House,"['1002 SE Powell Blvd', 'Portland, OR 97202']",Portland,OR,US,['delivery'],599,3.5,2,$$,476
133,-122.6533681,9UU_z68vovCvs2OERu6BKg,Mexican,Aprisa Mexican Cuisine,"['2311 SE 8th Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",254,4.0,1,$,381
134,-122.6533681,mHJIdc6XfImpI5qeWmeRxQ,Pubs,The Firkin Tavern,"['1937 SE 11th Ave', 'Portland, OR 97214']",Portland,OR,US,[],59,4.0,1,$,429
135,-122.6533681,fIeFRXlcDANI8drSWrxODg,Coffee & Tea,7th Street Espresso,"['2204 SE 7th Ave', 'Bldg B', 'Portland, OR 97214']",Portland,OR,US,['delivery'],12,4.5,1,$,438
136,-122.6533681,O2YPsan9KHPIYBBfs7u4BA,Fast Food,Jack in the Box,"['921 S E Powell Blvd', 'Portland, OR 97202']",Portland,OR,US,['delivery'],56,2.0,1,$,445
137,-122.6395279,OkKJQR_xrvZxYUvIDBfQTA,Filipino,Magna Kusina,"['2525 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",160,4.5,2,$$,25
138,-122.6395279,z1u45sJawDMdzZzCLq4yfg,Cocktail Bars,La Moule,"['2500 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],310,4.5,3,$$$,68
139,-122.6395279,XPANbVAnWBcOqwM0GILb2A,Scandinavian,Broder Café,"['2508 SE Clinton St', 'Portland, OR 97255']",Portland,OR,US,['delivery'],1345,4.5,2,$$,65
140,-122.6395279,Zd6VyjQTyAP94CWONsbKVw,American (New),Quaintrelle,"['2032 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],212,4.5,3,$$$,418
141,-122.6395279,WBGGwHNHRDGUzTtrO-sG9w,Cocktail Bars,Jacqueline,"['2039 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,[],364,4.5,2,$$,412
142,-122.6395279,38e7N-ecFagCvB0Gnrx35A,American (Traditional),Reel M Inn,"['2430 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],400,4.0,2,$$,143
143,-122.6395279,U_Zl6zKQyQvug9aVyB0KJw,Dive Bars,Dots Cafe,"['2521 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",426,4.0,2,$$,43
144,-122.6395279,6tsGC9lrOQ3sPk6-YDa_Ng,Italian,Casa Italia On Division,"['3035 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],384,4.5,2,$$,464
145,-122.6395279,EZgqy67WKFlUQlqscPzByg,Burgers,PDX Sliders,"['3111 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",458,4.5,2,$$,491
146,-122.6395279,MwReZx5mps5x70M13P9pfA,Sushi Bars,Yama Sushi & Izakaya,"['2038 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",500,4.0,2,$$,405
147,-122.6395279,ViDT7_-VFrTdybp2WHiR5Q,Thai,Kati Portland,"['2932 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",420,4.5,2,$$,371
148,-122.6395279,B0fBpezDvj2Bp-8KOlMMRw,Mexican,Nuestra Cocina,"['2135 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],614,4.5,2,$$,372
149,-122.6395279,TEjeHO-5NVqXoGJeg-sj5A,Sushi Bars,Kashiwagi,"['2425 SE 26th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],90,4.5,2,$$,161
150,-122.6395279,jKEJrDlWl0RqAnhp7ZQYkg,Coffee & Tea,Clinton Street Coffeehouse,"['2706 SE 26th Ave', 'Portland, OR 97202']",Portland,OR,US,['delivery'],86,3.5,1,$,21
151,-122.6395279,bG6k1X79Csu4IAbVpfR4Yw,Bakeries,New Cascadia Traditional,"['2502 SE Division St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],330,4.0,1,$,123
152,-122.6395279,XtiUxUOmRt1uaxIeGPoHIw,Indian,Bollywood Theater,"['3010 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",766,4.0,2,$$,412
153,-122.6395279,_YalbOuUDTBeWX0QQUv6XA,Lounges,Lucky Horseshoe Lounge,"['2524 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],29,4.5,1,$,51
154,-122.6395279,9HYGwkFY7fREcD5OGCNmlQ,Pizza,Scottie's Pizza Parlor,"['2128 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],382,4.5,2,$$,366
155,-122.6395279,6UFPgfC6I2Hn3RQJf9mKWA,Bakeries,Little T American Baker,"['2600 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],240,4.0,2,$$,123
156,-122.6395279,83jn4RTSxY--ZP_nbYm_XA,Latin American,Mestizo,"['2910 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",153,4.5,2,$$,341
157,-122.6360679,796ZoJgYnPvMIhmLs9zz1g,Greek,Bluto's,"['2838 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,[],121,4.5,2,$$,21
158,-122.6360679,-jMFsujyc7mi7UGW275Hzw,Bars,Bare Bones Cafe & Bar,"['2908 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",243,4.0,2,$$,14
159,-122.6360679,BMHRmB0LGzKEAmry6UmVOA,Thai,Farmhouse Kitchen Thai Cuisine,"['3354 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],838,4.5,2,$$,687
160,-122.6360679,8st0Up132yLiYZof7lt5MQ,Pizza,Ken's Artisan Pizza,"['304 SE 28th Ave', 'Portland, OR 97209']",Portland,OR,US,['delivery'],841,4.5,2,$$,494
161,-122.6360679,tz-u3ibvFAqGlMd3xqGDjw,Thai,Rukdiew Cafe,"['2534 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",111,4.5,2,$$,256
162,-122.6360679,k3FzKinhC-dAGdhJGSXl_w,Thai,Khao Moo Dang,"['3145 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",260,4.5,2,$$,508
163,-122.6360679,r5aMfVei0MygqqQLBXoraQ,Sushi Bars,Bamboo Sushi,"['310 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",1110,4.5,2,$$,482
164,-122.6360679,oNKEDdhRunMSujlMxXbmEA,Peruvian,Salt & Pepper Peruvian Food Cart,"['2623 SE Belmont', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",84,4.5,2,$$,203
165,-122.6360679,AbSIqDPWxkaoPDrVsFgoEw,Cuban,CUBO de cuba,"['3106 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",508,4.0,2,$$,512
166,-122.6360679,48-tBsPQlSw5VD0IX6CxSg,Pizza,Baby Doll Pizza,"['2835 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],507,4.5,2,$$,368
167,-122.6360679,6grJmwCeOx5cz45NFChijg,Thai,Mai Thai Portland ,"['3104 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",214,3.5,2,$$,200
168,-122.6360679,49KEePxtz8UdVzYQjAS-jw,Coffee & Tea,Tōv,"['3207 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],608,4.5,2,$$,527
169,-122.6360679,hWaIpVxO7JnGBxxmtyp5Ow,Breakfast & Brunch,The Hazel Room,"['3279 SE Hawthorne', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",453,4.0,2,$$,591
170,-122.6360679,hXbH-dbjxApGnasvKNSnIg,Thai,Pad Thai Kitchen,"['2309 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",527,4.0,2,$$,479
171,-122.6360679,J5lXF4pmozE2HMoUpHyiTw,Sri Lankan,Mirisata,"['2420 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",138,4.5,2,$$,384
172,-122.6360679,43PU7kmd2jxAWKy_DP9D7g,Bars,Sweet Hereafter,"['3326 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],486,4.0,2,$$,447
173,-122.6360679,Te7uMOlVQYCb6M5ZC3vnug,Poke,SeaSweets Poke,"['1505 SE 31st Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",340,4.5,2,$$,503
174,-122.6360679,RaYRTnvqN_8EBsLIAQlxAQ,American (Traditional),Aalto Lounge,"['3356 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],243,4.0,1,$,496
175,-122.6360679,mATI5KzLk5QZT8HMB3H6dg,Breakfast & Brunch,The Mont,"['2411 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",68,4.5,2,$$,402
176,-122.6360679,iPfG02eYt2frfgTuF_4TFQ,Middle Eastern,TarBoush Lebanese Bistro & Bar,"['3257 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",336,4.0,2,$$,569
177,-122.6662856,BtyrnQjFgwa3bpUgEOJ5jg,Middle Eastern,Shalom Y'all Restaurant,"['117 SE Taylor St', 'Ste 101', 'Portland, OR 97214']",Portland,OR,US,['delivery'],314,4.5,2,$$,451
178,-122.6662856,DMqzf-NXhsIWmoXSV7GS2Q,American (New),Clarklewis,"['1001 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup', 'restaurant_reservation']",604,4.0,3,$$$,429
179,-122.6662856,-GoKbPFDhMoAmueW0hB1vQ,Dim Sum,Dough Zone - Downtown Portland,"['1910 S River Dr', 'Portland, OR 97201']",Portland,OR,US,[],490,4.0,2,$$,606
180,-122.6662856,y6sI90IwOrUlhH0nlUbXXg,Coffee & Tea,Coava Coffee Roasters,"['1300 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],789,4.5,2,$$,504
181,-122.6662856,-yLeL8YT6bH9hap80AUyuw,Ramen,Boke Bowl,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",640,3.5,2,$$,429
182,-122.6662856,R5KN4NPM9tyIfSZEOIjg3w,Coffee & Tea,Water Avenue Coffee,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",305,4.5,1,$,417
183,-122.6662856,TTcMHJ723b7LWerfaCnQvw,Cafes,Nossa Familia Coffee,"['1633 SE 3rd Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],38,4.5,1,$,271
184,-122.6662856,6AuWtsQ8Ot-od5MUdn595w,Cupcakes,Sugar Street Bakery & Bistro,"['1430 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",84,4.0,1,$,124
185,-122.6662856,B8YfBTVXvD7wZBgukBTung,Mexican,La Merced,"['1510 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",20,4.0,1,$,81
186,-122.6662856,uns79hAoVWhoE3v8al3gwg,Bars,Bunk Bar Water,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",383,3.5,2,$$,421
187,-122.6662856,Or9K9hg4SVlyvvNcGtNKwA,American (New),Theory Eatery At OMSI,"['1945 SE Water Ave', 'Oregon Museum of Science and Industry', 'Portland, OR 97214']",Portland,OR,US,[],72,3.5,2,$$,380
188,-122.6662856,nz3Iy0sdrm1596NXwAGE-w,Thai,ThaiDash,"['1135 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",22,3.5,2,$$,534
189,-122.6662856,YV_2_VW0P6eqjQToMdiktA,Mexican,Taqueria Pardos,"['1724 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,[],14,4.0,1,$,476
190,-122.6662856,lEW8wLstFLdNyPizSzrxeA,Delis,Riverwalk Cafe,"['2100 SW River Pkwy', 'Portland, OR 97201']",Portland,OR,US,['delivery'],17,3.5,1,$,687
191,-122.6662856,oqxtb0f-mtPaEzT9HdqZxg,French,Carol's Crepes,"['300 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,[],0,0.0,3,$$$,287
192,-122.6662856,peyUVuY3q3OaeVNO78PWeA,Convenience Stores,7-Eleven,"['1024 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,[],7,3.0,1,$,628
193,-122.651685,oloBhDAbMhmqA8tlAChj4g,Italian,Nostrana,"['1401 SE Morrison St', 'Ste 101', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1106,4.0,3,$$$,90
194,-122.651685,BzTF8mK4DpLFqxHZuQCjxg,Breakfast & Brunch,Flattop & Salamander,"['1401 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],78,4.5,2,$$,90
195,-122.651685,cq58hTPKAs03dPmPPIKVQQ,Russian,Kachka,"['960 SE 11th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1076,4.5,3,$$$,373
196,-122.651685,sM75jwgFxwtbTHqSOOjrPg,Bars,The Roof Deck at Revolution Hall,"['1300 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,[],120,4.0,2,$$,66
197,-122.651685,--UNNdnHRhsyFUbDgumdtQ,French,Le Pigeon,"['738 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1308,4.5,3,$$$,683
198,-122.651685,zMp86mJ_SGvQkFnKXjpXVQ,Wine Bars,Canard,"['734 E Burnside', 'Portland, OR 97214']",Portland,OR,US,[],406,4.5,2,$$,682
199,-122.651685,4EOCYVtUZxZPTbtU3UuSZA,Sandwiches,Meat Cheese Bread,"['1406 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],420,4.0,2,$$,79
200,-122.651685,FWpmpjEHvkaSpzdBOSy6Xw,Seafood,NORMANDIE,"['1005 SE Ankeny St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],216,4.5,3,$$$,520
201,-122.651685,ru0Gjxsvbe0_XPGg8YZnFw,Thai,Sunee Thai & Lao Kitchen,"['1400 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",266,3.5,2,$$,79
202,-122.651685,5LppZSW_wSfDYaAA6EA_kQ,Breakfast & Brunch,Zell's Cafe,"['1300 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,[],630,4.5,2,$$,163
203,-122.651685,plCfeFJ_D3IdjowF45riUA,Cocktail Bars,Scotch Lodge,"['215 SE 9th Ave', 'Ste 102', 'Portland, OR 97214']",Portland,OR,US,['delivery'],139,4.5,2,$$,516
204,-122.651685,kd1COUxDsjfEuLroC51kLA,Wine Bars,ENSO Winery,"['1416 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,[],228,4.5,2,$$,98
205,-122.651685,OzPw58Hk2Ckn1Gi4YSp8mw,Bars,There Be Monsters,"['1308 SE Morrison', 'Portland, OR 97214']",Portland,OR,US,['delivery'],107,4.0,2,$$,152
206,-122.651685,LLOhpVC1VJfganA8IPbEBw,Cocktail Bars,Marthas,"['1300 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],34,4.0,1,$,65
207,-122.651685,WQP4c2z6gX69gSOztIAn_g,Beer Bar,Beer,"['1410 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,[],53,4.0,2,$$,94
208,-122.651685,DOfD6GuQ37dcTaRlk-0m9g,Wine Bars,Noble Rot,"['1111 E Burnside St', 'Fl 4', 'Portland, OR 97214']",Portland,OR,US,['delivery'],688,4.0,2,$$,543
209,-122.651685,krcEyMc07XXdf1KrRBm1Vg,Vegan,Mama Dut,"['1414 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],126,4.0,2,$$,166
210,-122.651685,kka7ex7BTehURVCk8kctww,Gay Bars,Crush,"['1400 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],217,4.0,1,$,139
211,-122.651685,ecaDs-jal9m4bLgBsGrkMQ,Vegan,Fermenter,"['1403 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],80,4.5,2,$$,209
212,-122.651685,jHLrX42I1lEcEg4WMMKP9A,Breakfast & Brunch,Hey Love,"['920 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,[],315,4.0,2,$$,597
213,-122.665776,DMqzf-NXhsIWmoXSV7GS2Q,American (New),Clarklewis,"['1001 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'restaurant_reservation', 'delivery']",604,4.0,3,$$$,30
214,-122.665776,BtyrnQjFgwa3bpUgEOJ5jg,Middle Eastern,Shalom Y'all Restaurant,"['117 SE Taylor St', 'Ste 101', 'Portland, OR 97214']",Portland,OR,US,['delivery'],314,4.5,2,$$,101
215,-122.665776,oVOFZTfnmHmZz3IJ3uy1fQ,American (New),Olympia Provisions,"['107 SE Washington St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1078,4.5,2,$$,447
216,-122.665776,-yLeL8YT6bH9hap80AUyuw,Ramen,Boke Bowl,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",640,3.5,2,$$,24
217,-122.665776,uns79hAoVWhoE3v8al3gwg,Bars,Bunk Bar Water,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",383,3.5,2,$$,14
218,-122.665776,R5KN4NPM9tyIfSZEOIjg3w,Coffee & Tea,Water Avenue Coffee,"['1028 SE Water Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",305,4.5,1,$,19
219,-122.665776,hMAltOTShLpjjsrnF4PxmA,Lounges,Slow Bar,"['533 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],597,4.0,2,$$,553
220,-122.665776,brfUrXdhJsgQTA9GKvZYZA,Gastropubs,Loyal Legion,"['710 SE 6th St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],318,4.0,2,$$,576
221,-122.665776,03kruYCXHxj097eicu-3Cw,Soul Food,Nacheaux,"['727 SE Grand Ave', 'Portland, OR 97213']",Portland,OR,US,"['pickup', 'delivery']",105,5.0,2,$$,456
222,-122.665776,iotBU9jCxGscNEO0GLkS_w,Bakeries,Berlu,"['605 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,[],50,4.5,1,$,515
223,-122.665776,fxTwO4KSP05chyZTBva2GA,Japanese,Obon Shokudo,"['720 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,[],136,4.5,2,$$,487
224,-122.665776,mLr1_UNkNL3jPieFim7OJg,Thai,Hat Yai,"['605 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],220,4.0,2,$$,515
225,-122.665776,y6sI90IwOrUlhH0nlUbXXg,Coffee & Tea,Coava Coffee Roasters,"['1300 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],789,4.5,2,$$,460
226,-122.665776,KIIk9BD3dWLH36XAqlBeOA,Distilleries,Westward Whiskey,"['65 SE Washington St', 'Portland, OR 97214']",Portland,OR,US,[],114,4.5,2,$$,428
227,-122.665776,Ha3RupmtF-6hn88NzfG9ag,Cocktail Bars,Bit House Collective,"['727 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],190,3.5,2,$$,455
228,-122.665776,WXrIWSxFOHSRLNIc12ZdDA,Cocktail Bars,LULU,"['726 SE Grand Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",110,4.5,2,$$,494
229,-122.665776,dtOjGQJElwgtWnLL0vSNqg,Tea Rooms,Smith Teamaker,"['110 SE Washington St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],163,4.5,2,$$,387
230,-122.665776,9TFRdBf5v7xNHThDp9pPYQ,Bars,The Side Door,"['425 SE Washington St', 'Portland, OR 97253']",Portland,OR,US,['delivery'],127,4.0,1,$,542
231,-122.665776,TTcMHJ723b7LWerfaCnQvw,Cafes,Nossa Familia Coffee,"['1633 SE 3rd Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],38,4.5,1,$,489
232,-122.665776,O3tFGg1S7NG93XaXLNY0YQ,Mexican,Robo Taco,"['607 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",586,3.5,2,$$,554
233,-122.6189983,Sx1cYOlFdZqTCNe5pI-BtQ,Japanese,Musashi's Pdx,"['4246 SE Belmont St', 'Ste 2', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",96,4.5,2,$$,34
234,-122.6189983,FecqDUHaJjnxVSWTJikcuA,Breakfast & Brunch,Slappy Cakes,"['4246 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",881,3.5,2,$$,35
235,-122.6189983,yuM05JuicR2zgHhsrRP2sQ,Scandinavian,Viking Soul Food,"['4255 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",253,4.5,2,$$,69
236,-122.6189983,Ly8E8wrBxzXQIBoE_FuxYA,Coffee & Tea,Never Coffee,"['4243 SE Belmont St', 'Ste 200', 'Portland, OR 97215']",Portland,OR,US,['delivery'],174,4.0,2,$$,42
237,-122.6189983,jQaU3y0s_8wmlBj-nTE5iw,Food Trucks,Brazilian House,"['4255 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",93,4.5,1,$,56
238,-122.6189983,g2LqasygXCwiNU_lcIvz8w,British,Horse Brass Pub,"['4534 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,[],719,4.0,2,$$,285
239,-122.6189983,E1yKt_hdz-bQHpsyKy17Jw,Coffee & Tea,Kind Coffee,"['4255 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,['delivery'],105,5.0,1,$,47
240,-122.6189983,xA4q9OmjABydFK0JMWSgog,Burgers,Next Level Burger,"['4121 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",404,4.0,2,$$,459
241,-122.6189983,0Ix62hICO6ypSXfhCvgE6Q,Mexican,Por Qué No? Taqueria,"['4635 SE Hawthorne Blvd', 'Portland, OR 97215']",Portland,OR,US,['delivery'],1343,4.0,2,$$,597
242,-122.6189983,0bhFRXZfuXpU7r2H6M-sEQ,Mexican,Poblano Pepper,"['4262 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,['pickup'],77,4.5,1,$,79
243,-122.6189983,x4970Eo2eHRK7_sz9RhwFQ,Vietnamese,Bamboo House,"['4005 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'restaurant_reservation', 'pickup']",147,4.5,2,$$,499
244,-122.6189983,iaOWsQlhHTkHMTThpB1UNQ,Pizza,Apizza Scholls,"['4741 SE Hawthorne Blvd', 'Portland, OR 97215']",Portland,OR,US,['delivery'],1710,4.0,2,$$,664
245,-122.6189983,rm1G9ZlyVD1r6OvUxcXDAQ,Bakeries,Tabor Bread,"['4438 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,['delivery'],201,4.5,2,$$,215
246,-122.6189983,8nt2wpVcRuhtfVUE2yFdmQ,Thai,E-Side Thai Cuisine,"['4255 SE Belmont St', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",38,4.0,1,$,71
247,-122.6189983,1JKK_kmQ6Kxc6NzhQhcAOA,Thai,Sivalai Thai Restaurant,"['4806 SE Stark St', 'Portland, OR 97215']",Portland,OR,US,"['delivery', 'pickup']",943,4.5,2,$$,538
248,-122.6189983,AdVVrTCnNxhM25l3tG-51A,Mediterranean,Two Brothers Cafe and Grill,"['829 SE 39th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],197,4.5,2,$$,323
249,-122.6189983,WUpk0DrN_GVZG4F6ktKtyQ,Coffee & Tea,Common Grounds Coffeehouse,"['4321 SE Hawthorne Blvd', 'Portland, OR 97215']",Portland,OR,US,['delivery'],167,4.0,1,$,469
250,-122.6189983,Y8N7qfPM8yAY-UOwuMgKBQ,Vegan,Norah,"['3801 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,[],23,4.5,2,$$,413
251,-122.6189983,7lZBRWIBam0oAwFFOBvBhA,Beer Gardens,Belmont Station,"['4500 SE Stark St', 'Portland, OR 97215']",Portland,OR,US,[],299,4.0,2,$$,378
252,-122.6189983,RDC71GRUi4KV2st0wJgKTg,Burgers,Monster Smash Burgers,"['4500 SE Stark St', 'Portland, OR 97215']",Portland,OR,US,['delivery'],56,4.5,2,$$,378
253,-122.6372065,3L-ezs0VANOtmdJDlbha1Q,Mexican,Güero,"['200 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],629,4.5,2,$$,82
254,-122.6372065,iTDV8qSUaxpQa6PhfrwBoA,Thai,Paadee,"['6 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],555,4.0,2,$$,110
255,-122.6372065,Irp5sgl7XASH5ZTw2D47qw,Italian,Navarre,"['10 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],441,4.0,2,$$,68
256,-122.6372065,FAKt-3vxD0hxltP1Os8dhQ,Italian,La Buca,"['40 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],404,4.0,2,$$,32
257,-122.6372065,bkXaCV43GuvUdB2isZFi2g,Bars,Beulahland,"['118 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],245,4.0,1,$,26
258,-122.6372065,8vnhWzXPo0Q69pzCZ8xb9w,Cheese Shops,Cheese & Crack Snack Shop,"['22 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],511,4.5,2,$$,144
259,-122.6372065,OQ2oHkcWA8KNC1Lsvj1SBA,Southern,Screen Door Eastside,"['2337 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",8257,4.5,2,$$,354
260,-122.6372065,F317GtIk6eh9ra0A8szBlg,German,Stammtisch,"['401 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",501,4.5,2,$$,238
261,-122.6372065,6r5IehA5zv6_35Qy4IttNA,Diners,City State Diner & Bakery,"['128 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],576,4.0,2,$$,39
262,-122.6372065,uX5Sc4IPRqoH8rD6bqeDVg,American (Traditional),Ankeny Tap & Table,"['2724 SE Ankeny St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",194,4.5,2,$$,198
263,-122.6372065,gXPeMjI_D92gG53mZZKmAA,Cuban,Pambiche,"['2811 NE Glisan St', 'Portland, OR 97232']",Portland,OR,US,['delivery'],1610,4.0,2,$$,321
264,-122.6372065,ovpYsmP6r8XRieg_ABKwEg,Vegan,The Sudra,"['28 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",457,4.0,2,$$,38
